                              Time ,0-12 Snook                         ,3-12 Snook                         ,12-48 Snook                        ,48-90 Snook                        ,90+ Snook                          ,0-3 Red Drum                       ,3-8 Red Drum                       ,8-18 Red Drum                      ,18-36 Red Drum                     ,36+ Red Drum                       ,0-3 Sea Trout                      ,3-18 Sea Trout                     ,18+ Sea Trout                      ,0-3 Sand Trout                     ,3-12 Sand Trout                    ,12+ Sand Trout                     ,0-6 Mullet                         ,6-18 Mullet                        ,18+ Mullet                         ,Mackrel 0-3                        ,Mackrel 3+                         ,Ladyfish 0-10                      ,Ladyfish 10+                       ,Jacks                              ,Bay Anchovy                        ,Pin Fish                           ,Spot                               ,Silver Perch                       ,Scaled Sardine                     ,Mojarra                            ,Threadfin Herring                  ,Manhaden                           ,Menidia (silverside)               ,Catfish                            ,Bumper                             ,Caridan Shrimp                     ,Shrimp                             ,Stone Crab                         ,Blue Crab                          ,Cyprinodontids                     ,Poecilids                          ,Pigfish                            ,Gobies                             ,Rays                               ,Benthic Invertebrates              ,Macro Zooplankton                  ,Micro Zoolplankton                 ,Infauna                            ,Attached Microalgae                ,Sea Grass                          ,Phytoplankton                      ,Detritus                           ,
                1.500000119,                0.000000000,                0.000000000,                0.007723257,                0.017924746,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.002113402,                0.000301143,                0.000000000,                0.000000000,                0.022146227,                0.000000000,                0.000000000,                0.007025294,                0.000000000,                0.046391089,                0.202905640,                0.000000000,                0.002444159,                0.000000000,                0.001692139,                0.000000000,                0.004980464,                0.000436989,                0.000000000,                0.000345903,                0.000285261,                0.000000000,                0.000000000,                0.003061747,                0.000000000,                0.006020308,                0.000000000,                0.000000000,                0.000300156,                0.000000000,                0.032357879,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                1.583333492,                0.000000000,                0.000000000,                0.007543797,                0.017300446,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.002040021,                0.000291527,                0.000000000,                0.000000000,                0.021347819,                0.000000000,                0.000000000,                0.006767845,                0.000000000,                0.056435235,                0.200795874,                0.000000000,                0.002351525,                0.000000000,                0.001771624,                0.000000000,                0.005050119,                0.000420330,                0.000000000,                0.000336434,                0.000279011,                0.000000000,                0.000000000,                0.002944662,                0.000000000,                0.005839796,                0.000000000,                0.000000000,                0.000308130,                0.000000000,                0.032514568,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                1.666666865,                0.000000000,                0.000000000,                0.007418079,                0.016762862,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.001962725,                0.000282673,                0.000000000,                0.000000000,                0.020585226,                0.000000000,                0.000000000,                0.006549642,                0.000000000,                0.066699713,                0.199796721,                0.000000000,                0.002268515,                0.000000000,                0.001905134,                0.000000000,                0.005162152,                0.000405302,                0.000000000,                0.000329273,                0.000275057,                0.000000000,                0.000000000,                0.002848668,                0.000000000,                0.005674048,                0.000000000,                0.000000000,                0.000318340,                0.000000000,                0.032883428,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                1.750000238,                0.000000000,                0.000000000,                0.007349647,                0.016318321,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.001896762,                0.000274682,                0.000000000,                0.000000000,                0.019905666,                0.000000000,                0.000000000,                0.006372573,                0.000000000,                0.077307925,                0.201549873,                0.000000000,                0.002195744,                0.000000000,                0.002098463,                0.000000000,                0.005340178,                0.000392167,                0.000000000,                0.000324729,                0.000273896,                0.000000000,                0.000000000,                0.002779487,                0.000000000,                0.005523985,                0.000000000,                0.000000000,                0.000332583,                0.000000000,                0.033536840,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                1.833333611,                0.000000000,                0.000000000,                0.007334188,                0.015970126,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.001853060,                0.000267640,                0.000000000,                0.000000000,                0.019356284,                0.000000000,                0.000000000,                0.006238227,                0.000000000,                0.087979987,                0.205184594,                0.000000000,                0.002133854,                0.000000000,                0.002347410,                0.000000000,                0.005617585,                0.000381031,                0.000000000,                0.000323438,                0.000276424,                0.000000000,                0.000000000,                0.002742898,                0.000000000,                0.005391534,                0.000000000,                0.000000000,                0.000352951,                0.000000000,                0.034588128,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                1.916666865,                0.000000000,                0.000000000,                0.007360450,                0.015716216,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.001827352,                0.000261605,                0.000000000,                0.000000000,                0.018940145,                0.000000000,                0.000000000,                0.006147914,                0.000000000,                0.098343112,                0.209648520,                0.000000000,                0.002083250,                0.000000000,                0.002642631,                0.000000000,                0.005976923,                0.000371604,                0.000000000,                0.000325472,                0.000282671,                0.000000000,                0.000000000,                0.002736616,                0.000000000,                0.005278185,                0.000000000,                0.000000000,                0.000376720,                0.000000000,                0.035969187,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                2.000000238,                0.000000000,                0.000000000,                0.007419701,                0.015552619,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.001815264,                0.000256591,                0.000000000,                0.000000000,                0.018639311,                0.000000000,                0.000000000,                0.006102103,                0.000000000,                0.107748903,                0.214481652,                0.000000000,                0.002043571,                0.000000000,                0.002972316,                0.000000000,                0.006377972,                0.000363550,                0.000000000,                0.000330361,                0.000291893,                0.000000000,                0.000000000,                0.002754754,                0.000000000,                0.005184051,                0.000000000,                0.000000000,                0.000400672,                0.000000000,                0.037545938,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                2.083333492,                0.000000000,                0.000000000,                0.007507477,                0.015474469,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.001812348,                0.000252582,                0.000000000,                0.000000000,                0.018435555,                0.000000000,                0.000000000,                0.006099770,                0.000000000,                0.115333118,                0.219758421,                0.000000000,                0.002013844,                0.000000000,                0.003324659,                0.000000000,                0.006787022,                0.000356611,                0.000000000,                0.000337508,                0.000303214,                0.000000000,                0.000000000,                0.002791992,                0.000000000,                0.005108127,                0.000000000,                0.000000000,                0.000422923,                0.000000000,                0.039200217,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                2.166666746,                0.000000000,                0.000000000,                0.007620295,                0.015475222,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.001813630,                0.000249530,                0.000000000,                0.000000000,                0.018314343,                0.000000000,                0.000000000,                0.006137782,                0.000000000,                0.119943231,                0.225505352,                0.000000000,                0.001992674,                0.000000000,                0.003687165,                0.000000000,                0.007181239,                0.000350555,                0.000000000,                0.000346356,                0.000315866,                0.000000000,                0.000000000,                0.002843654,                0.000000000,                0.005048799,                0.000000000,                0.000000000,                0.000442552,                0.000000000,                0.040841676,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                2.250000000,                0.000000000,                0.000000000,                0.007754663,                0.015548722,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.001814150,                0.000247396,                0.000000000,                0.000000000,                0.018263958,                0.000000000,                0.000000000,                0.006210022,                0.000000000,                0.121997751,                0.231981859,                0.000000000,                0.001978692,                0.000000000,                0.004052794,                0.000000000,                0.007546477,                0.000345251,                0.000000000,                0.000356425,                0.000329208,                0.000000000,                0.000000000,                0.002906282,                0.000000000,                0.005004103,                0.000000000,                0.000000000,                0.000459280,                0.000000000,                0.042406164,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
                2.333333254,                0.000000000,                0.000000000,                0.007899414,                0.015686501,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.001808486,                0.000246131,                0.000000000,                0.000000000,                0.018280439,                0.000000000,                0.000000000,                0.006306795,                0.000000000,                0.122992694,                0.238268048,                0.000000000,                0.001970374,                0.000000000,                0.004413012,                0.000000000,                0.007878073,                0.000340587,                0.000000000,                0.000367438,                0.000342846,                0.000000000,                0.000000000,                0.002977119,                0.000000000,                0.004972142,                0.000000000,                0.000000000,                0.000473458,                0.000000000,                0.043866564,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,                0.000000000,
